x,y
670.2408,916.034
668.14026,936.62775
726.9811,964.2773
721.3542,954.46545
730.2551,957.3326
760.90393,917.1312
756.71564,920.76416
738.76483,930.3572
672.99884,973.93884
687.45636,959.0392
692.50006,957.3115
711.9473,951.72327
698.3682,952.0069
701.5071,950.7264
708.90125,952.3049
712.2324,956.4425
718.63525,978.8352
718.9025,979.15094
725.8618,982.84686
731.79517,980.2273
729.52014,969.06976
741.235,968.3531
732.07153,977.8362
740.0263,979.13086
737.7897,973.5914
734.5706,970.21545
727.96387,972.2084
720.3364,962.9337
721.2308,959.6343
724.815,963.3411
739.88745,976.6868
720.06433,971.3047
720.4562,976.18353
713.4141,977.7918
715.48596,959.7729
703.10455,951.5736
723.4382,959.982
712.1678,951.23755
696.18475,938.49805
694.6622,934.88385
705.1291,913.04095
691.3602,909.76624
678.94464,901.7331
692.6641,902.0577
700.615,915.6344
691.96765,913.7949
697.49255,887.471
688.251,890.9553
692.96643,910.78357
689.5832,910.07153
691.07245,908.1413
692.7101,921.24646
696.07513,922.2949
697.062,922.6844
698.85913,926.2101
699.3582,937.9766
698.8194,930.73816
699.22845,931.5729
691.8438,950.06415
687.2324,932.23175
693.65564,935.7595
692.56696,932.87616
690.5846,935.81995
690.9784,942.6082
686.7496,940.9731
691.5076,943.06067
682.75543,956.7135
682.3974,954.65894
686.0509,949.48456
683.3299,937.3483
670.4736,825.6188
658.03735,891.74756
663.48376,907.6898
690.7951,905.56
693.1127,909.54553
673.94336,896.96466
689.496,898.1915
685.0419,915.19965
703.7666,831.37726
744.93713,789.63617
755.5384,915.3973
743.73425,914.45404
745.29065,916.23584
768.01843,930.6428
683.6389,771.596
706.3912,771.8117
767.3938,818.7037
755.277,809.8039
732.01263,813.28345
800.4441,805.5508
842.3359,804.6349
817.4114,821.5023
716.7502,839.4233
710.7322,883.38763
737.1017,889.8178
752.4678,899.42737
724.40137,902.38135
717.8869,907.7471
772.6865,877.2051
919.02136,802.0103
638.20197,1029.2068
690.12695,1010.5135
678.32477,1018.90186
703.80804,1003.9321
731.2616,997.0
744.5841,999.3606
734.55975,991.93744
750.68835,987.1276
753.1766,973.9671
760.3616,935.32697
776.129,932.75757
747.788,941.5875
768.94714,923.1057
783.563,932.9925
783.64996,937.68854
796.3365,938.69214
785.2904,943.3771
784.2746,935.7217
789.4925,945.29614
802.726,947.7336
638.4081,917.6179
672.96747,958.0373
681.53534,948.97375
704.6006,973.4354
703.01733,979.564
763.59827,768.37195
752.16315,809.96655
938.2839,805.0156
917.41907,803.32983
750.6018,889.9477
674.6857,963.72577
642.68115,960.2093
646.2434,951.3952
633.93506,941.98663
637.453,929.7282
635.0137,921.76996
635.0481,923.63153
639.4976,919.0291
703.9694,882.478
647.17114,912.32465
642.0702,909.0895
676.13104,983.7099
675.41766,983.89514
703.301,983.5012
713.23553,989.0122
730.85504,981.29114
721.8374,981.96875
721.4928,985.66486
724.116,985.32
714.67896,977.7094
721.3998,981.52844
723.56445,984.7523
718.582,987.0298
725.4608,988.0926
729.6608,988.88025
727.001,987.641
721.9006,992.70026
719.2585,992.2252
726.29596,990.2676
718.1347,989.85547
726.5037,989.75806
719.453,988.67615
718.62616,992.66974
721.8977,988.56006
719.4703,990.9478
700.2416,978.94165
640.70276,893.9021
660.69586,897.0523
636.2218,895.67584
639.6215,896.4034
763.68097,945.65625
763.1658,950.575
751.72797,956.6818
741.079,963.14777
727.0558,991.31305
722.39404,1001.2313
728.26324,999.54333
732.23376,999.8019
733.2067,1001.8799
726.15106,1000.5173
736.03314,997.4277
726.0159,1005.73364
725.9588,1004.3238
722.56793,1008.08826
731.659,1001.3669
717.08417,1007.9104
729.7055,1011.2551
730.188,1009.2857
737.2398,1009.273
738.7177,1005.8922
743.19977,1004.40497
735.7935,1001.3366
741.34235,1002.8911
751.9475,1002.4575
747.7699,1004.76135
759.0978,993.6428
743.3114,998.7203
673.3731,873.3895
652.5263,885.4519
711.39465,899.5765
782.21234,954.6476
784.6895,952.2032
771.2828,954.33704
630.133,891.78876
649.1379,904.41833
650.7175,900.3373
650.0732,901.9796
659.8316,866.84717
664.64984,875.4549
734.8361,787.7404
626.27,879.5456
636.0543,884.85986
627.91016,886.3539
699.139,971.1609
700.3872,989.0434
703.7663,995.8395
700.97455,1004.9985
701.3307,1009.52203
700.28516,1005.2609
710.0612,993.2417
708.45276,997.27765
707.6396,993.9765
716.3266,1003.6729
711.6315,1004.37134
714.0891,1005.97107
720.9165,1009.45636
714.04285,1009.3041
721.0654,1009.90497
724.5593,1014.84863
736.96045,1017.62427
750.02496,1016.9756
735.9486,1014.36096
736.7647,1014.67914
735.652,1015.90466
677.03467,882.84143
657.5627,865.32166
682.475,874.8453
683.983,878.92914
669.84125,878.71136
788.59644,950.7196
784.6226,969.1968
777.31464,967.3824
767.7009,966.9822
721.1299,991.4776
717.1187,1009.12164
707.96173,1013.13074
712.5661,1007.4864
716.44653,1005.28625
718.8936,1009.37115
730.5222,1003.67053
730.4676,1004.1776
728.027,1004.3627
727.57477,1001.67834
731.35803,1004.6787
724.9672,1005.2197
731.52783,1005.3958
726.40283,1004.787
732.15247,1005.9513
733.9505,1004.0288
738.4391,1005.6766
738.9395,1004.5557
731.76337,1006.07074
738.7201,1007.4939
748.89105,1005.3757
739.0059,1005.6341
729.5834,1005.3111
747.59283,999.78766
747.4665,1002.3492
752.6938,1005.3762
632.1367,874.5621
652.1838,880.4634
644.9975,883.6854
652.237,900.1532
661.5384,911.62866
771.9164,968.50586
761.60126,978.8231
742.4204,975.1766
734.3332,1007.1391
713.5608,1012.55756
701.4156,1016.0255
718.4936,1021.73236
702.06165,1011.59564
701.65814,1014.5349
708.00336,1014.0034
702.1648,1019.50867
704.55414,1018.88416
706.64624,1020.6615
706.5893,1021.46295
707.14166,1023.0456
706.47144,1027.7008
706.9356,1028.2699
713.26605,1027.8993
716.69495,1027.0142
717.5194,1024.4078
736.8673,1024.7263
737.5912,1026.719
728.3448,1025.002
736.9824,1015.2248
634.5805,868.27356
649.9182,873.7601
646.4644,874.5312
741.5344,926.1675
797.49976,975.2852
789.33093,969.24396
780.40015,974.5823
752.7184,970.6452
721.60986,1018.2552
740.4937,1017.95886
745.4092,1008.89526
735.7251,1007.72644
732.6332,1007.1962
731.3443,1009.9147
724.6256,1011.5945
726.6006,1015.1395
723.1428,1013.09796
720.3613,1013.104
729.33264,1016.1948
731.9558,1018.53546
733.8574,1018.1122
737.2052,1022.6454
740.7772,1023.17334
737.1422,1025.5435
738.35144,1024.8372
742.3917,1022.1387
740.2032,1020.4252
743.75366,1019.52234
733.3794,1022.68024
726.01117,1025.0807
671.6125,888.9834
661.8533,871.4285
665.3151,877.7277
636.78723,889.7371
730.7861,858.0355
775.8742,947.17566
773.546,962.69257
765.0875,959.502
765.4845,959.62
726.88873,1012.27704
733.62134,1016.42487
741.6366,1016.3675
742.57153,1013.5381
729.91064,1015.2342
734.49097,1011.98663
733.6418,1013.30194
736.08,1012.8656
739.3013,1009.02997
732.5129,1011.76483
740.677,1013.2693
741.31165,1010.66064
743.5205,1009.58203
748.55493,1011.10583
753.4649,1006.9426
751.25714,1004.4135
728.1749,1019.9359
726.6647,1014.38684
732.14624,1008.116
755.2905,1012.9674
746.64435,1013.9406
733.1307,1009.5084
730.8147,1008.6912
737.78705,1004.59644
724.0321,1002.3991
723.4996,998.9697
725.3981,1003.4059
715.7169,1005.14465
717.3299,1010.70264
628.1119,863.0042
650.5833,859.29944
648.5936,879.868
644.8838,882.84485
711.24756,831.4049
661.61847,858.18286
626.5552,887.2579
653.4329,895.4861
693.49646,967.5035
688.02106,976.7234
694.627,974.46027
700.7391,974.2525
700.34705,974.6229
702.4832,973.81665
698.8402,975.26404
704.055,987.1689
726.256,995.09155
714.73456,990.44086
711.2535,988.10736
704.3532,977.5991
717.7592,977.70734
720.1429,967.05695
715.08746,961.8652
715.4743,962.6066
728.7724,968.60144
725.7931,973.8249
727.39606,978.9614
721.49164,978.6454
715.5751,983.1582
708.87964,991.7507
705.923,994.79004
713.3071,996.7363
728.9786,1002.023
733.21185,994.692
735.19354,995.3215
730.455,994.7953
734.0703,999.3048
730.2307,1001.6765
721.7283,1007.26575
719.4214,997.76544
627.0425,855.1885
644.4506,855.547
677.502,835.5261
680.6126,837.2162
773.42554,845.53546
732.43463,950.7465
744.6229,960.6901
744.4882,962.4247
687.63605,986.5737
690.8375,983.9792
692.7556,986.9861
696.8168,992.6848
710.09845,1011.40015
720.4468,1011.0102
714.39496,1012.53516
723.48505,1005.434
723.61395,1005.7849
722.45386,1005.58234
727.2853,998.1619
723.75726,997.96484
721.5684,1000.34644
732.4347,1003.01526
727.40753,999.66565
731.5499,1005.0006
732.50494,1001.6943
732.26544,1007.61816
731.1676,1005.4296
730.5295,1008.7899
664.647,849.2117
690.4062,818.9578
696.03345,812.8551
692.72437,813.68304
791.8584,839.1759
759.15234,941.99384
761.45337,954.3266
765.20154,953.593
706.46826,999.7883
691.5603,992.5487
701.94446,995.1356
706.873,996.38855
718.76086,989.94366
723.6414,990.0069
712.32184,994.7886
713.05853,996.0319
718.71906,996.31
726.17505,998.59076
721.69226,1003.7395
727.5779,1001.9684
726.8643,1000.3723
726.24396,1002.11395
725.15955,1004.94617
725.87836,997.8884
729.3979,1000.6078
730.0271,1002.05316
726.9784,996.84296
732.6841,1003.25275
720.9704,1005.7836
641.5446,820.40015
646.1081,824.6357
675.1742,810.56256
658.9747,817.31647
783.2964,778.96173
674.72,903.0539
672.16846,924.0865
684.0866,918.10913
695.98505,980.39557
709.1155,991.6258
707.62445,985.3455
704.0186,996.33716
702.4649,985.4294
706.86816,991.27985
717.14185,997.1172
719.1436,1001.2426
723.9372,1002.3321
714.3363,1002.94275
724.7392,1001.96454
732.12524,1007.5193
725.93994,1000.0607
736.51666,1007.5106
732.0936,1001.7354
732.7666,993.01746
744.8891,994.61615
741.3343,995.9178
734.3524,998.4018
654.41034,815.1795
644.1575,808.95593
640.15356,817.4394
640.1743,809.97754
762.8335,792.40894
748.91284,917.8265
737.1723,920.1103
697.2255,970.07745
691.951,967.57684
685.3306,981.21466
702.58875,1014.7282
710.58636,1027.1355
711.92145,1024.4094
717.4345,1024.7924
713.4256,1018.3799
709.0092,1017.5353
723.4775,1021.0409
730.70215,1011.15295
732.029,1017.2459
737.14264,1019.6631
732.90674,1015.95856
715.3802,1013.60614
726.6189,1010.83795
722.8713,1007.551
718.4931,1010.63696
725.58563,1012.64026
719.8847,1009.98596
728.0355,1015.03033
729.64044,1015.04193
729.42,1009.59875
722.7515,1016.20416
733.6859,1011.54694
729.631,1014.5614
711.5762,977.8434
709.8371,980.8781
627.77905,829.9433
625.23047,832.65436
625.37244,838.8354
734.3807,810.7053
675.85205,826.994
671.6959,816.52783
665.3195,888.8497
681.65826,978.28455
695.61444,980.3062
704.2907,988.63135
712.21967,1002.6534
718.04034,1006.0603
721.0017,1008.79614
714.87354,1010.0638
716.26166,1007.8516
715.059,1011.81946
706.58514,1007.4401
721.1773,1009.3867
714.04193,1007.8323
721.03674,1014.6273
716.54736,1016.6351
716.59827,1015.695
719.99164,1016.4081
731.57385,1015.5345
726.9503,1008.82367
732.3045,1013.9214
720.2133,1011.4675
714.97656,980.0154
648.71423,856.22186
630.2347,846.42114
633.57947,848.8931
818.30005,832.79913
689.9525,844.59973
684.37854,908.78046
711.04016,996.2724
714.84436,976.59656
706.70886,969.0922
708.4973,970.8324
672.21735,826.41003
635.7123,899.1348
665.86273,903.62994
694.3262,990.34015
701.19824,999.3751
701.2082,999.4287
698.4657,998.01636
698.4032,998.8514
711.0225,995.13165
704.5256,987.1115
703.95807,986.844
705.06415,995.7537
709.6856,998.0363
718.7982,1010.0074
714.6445,1001.29956
719.05316,1001.4932
723.36316,999.5679
742.44244,1006.76245
748.0147,1008.45856
640.99445,835.7937
630.8854,826.9685
710.51483,804.8098
730.7371,927.5473
713.0174,946.9001
700.0575,993.30396
682.52936,977.84644
655.3059,921.3795
537.8282,799.7866
411.4149,404.03528
656.2747,503.1487
717.2094,582.51306
666.80023,598.6827
652.9811,614.74896
644.8076,630.82477
626.31775,630.3881
727.87396,713.1859
1072.0696,905.742
854.2054,902.95294
858.80084,855.596
845.5057,856.18427
836.418,856.9716
830.7915,844.82574
713.6587,1026.9458
734.6771,996.88403
861.38824,825.47
847.1586,816.75684
852.12396,815.16
766.847,856.37384
791.5958,868.882
831.8037,899.89
826.6091,880.1817
776.86194,790.79095
601.10675,784.0873
298.8123,668.7882
515.9664,645.01025
464.24344,628.9014
523.2082,630.65845
518.2914,616.7197
545.2097,662.7171
586.47345,696.07007
594.5411,711.3476
652.3048,705.7048
692.2617,689.99414
896.8491,769.3535
906.24677,803.8896
958.8352,840.48175
886.67535,838.7524
820.99524,839.22107
788.5394,830.68726
756.37573,837.762
778.2346,832.42816
772.6184,842.22156
765.40704,810.8535
752.53516,807.255
756.89343,827.17365
736.90656,832.5995
769.7495,818.328
746.4152,819.15094
755.5654,833.3812
756.19635,839.9427
777.8418,859.6778
792.7971,863.8078
860.85364,718.9265
852.87054,730.5345
1053.2072,713.02795
938.21783,719.88947
879.7247,641.5989
881.07965,743.6142
837.2976,680.8428
764.01324,609.623
815.30676,611.8803
838.65424,625.6878
1071.0927,615.2925
988.4992,602.49506
964.7291,563.6507
837.57214,614.52264
779.1323,689.53296
713.61975,745.80554
675.8025,820.3871
667.7529,812.7422
662.9441,809.3
572.7488,768.3356
577.1812,761.89716
594.98676,774.716
625.9859,781.6884
645.9106,771.22736
811.1122,782.1563
808.22974,772.5768
844.4769,787.83264
796.1051,782.3503
792.0296,794.18945
754.9396,827.41943
617.3162,790.13477
611.57117,816.88336
602.72406,815.00507
632.8863,824.84326
583.2332,754.5279
660.276,659.7579
672.28174,673.3837
716.8683,778.2625
723.6584,807.63855
730.646,799.0037
771.57117,754.20807
768.4841,733.8053
757.0129,739.75995
693.98456,724.4134
845.0011,735.94135
1179.3596,777.8471
917.2777,750.65
893.0128,756.04047
826.6906,733.29114
790.41547,715.08954
744.1012,716.3118
731.5472,728.1165
747.81946,725.5485
740.9593,757.61804
702.35284,783.77734
705.89014,812.3274
710.85205,828.18744
684.7379,847.61145
664.25543,844.8124
639.6118,860.3263
633.4139,870.8084
670.72626,867.5217
648.5625,880.67316
686.9387,895.78156
699.567,896.3127
670.9502,933.6644
688.78955,954.3799
701.3667,963.964
728.33014,915.2945
745.67975,914.99084
763.37836,911.90546
771.55176,928.5303
778.39,931.42615
790.28033,930.82465
771.37,985.5153
750.71277,983.78357
769.73315,948.07306
774.5961,942.93787
769.25916,980.72437
776.24,1022.3252
776.4282,1001.31354
730.52704,927.93524
710.5931,926.5856
729.0122,920.3441
736.5908,922.93066
728.9747,921.8993
762.8041,941.9372
746.14484,930.3576
744.88855,925.8921
750.99664,937.36127
749.5735,936.45496
757.9759,941.5249
758.9935,938.7906
753.9478,937.72845
754.87573,942.61847
753.56445,946.46106
762.10944,942.8041
763.0348,944.4711
765.1833,937.8068
764.5034,943.5587
753.8186,945.52985
741.8618,982.0082
734.2787,977.2448
737.4467,977.96246
738.6857,976.83704
735.49927,975.06366
738.7673,979.06903
743.7104,990.5577
757.43866,972.8627
753.0458,979.70123
755.78455,961.54663
756.10034,968.4165
760.3053,967.6404
755.83777,961.64923
754.6914,955.83344
799.256,920.3334
731.3466,977.4162
752.7971,984.82495
723.8474,987.42645
477.48297,727.108
546.4466,644.56146
507.28806,608.4441
538.9856,610.16437
513.56396,618.17194
517.74927,642.8032
534.34314,651.2685
512.3581,649.3604
562.98737,654.37585
831.26227,972.4964
854.9109,1052.8547
859.26013,1008.24866
774.59937,972.71155
748.6478,949.83826
750.51794,945.3743
781.5444,962.0972
773.3232,956.0188
782.4273,954.76544
782.40234,944.3808
766.50977,949.08234
766.3801,947.28674
759.152,949.9984
758.2794,948.0511
750.91925,951.4312
759.05383,947.3571
767.59735,952.5502
765.79877,954.5188
762.90674,950.8946
750.39844,983.28595
749.6811,1017.4062
746.6837,1018.5419
747.42633,1013.49243
747.2912,1013.8649
749.92896,1007.7316
743.33234,1004.5526
751.23505,1002.0468
749.88727,1003.0077
749.8441,969.1115
760.6884,976.8196
739.4374,959.6791
756.00507,959.5022
749.03107,961.22125
755.40845,951.3006
740.838,951.4745
756.6014,949.7581
642.58905,820.7349
505.01843,618.68536
539.0283,606.0989
549.58167,580.11615
604.80774,609.7359
601.4048,637.75757
570.8925,660.55164
569.4315,668.79956
574.1464,679.48535
600.25574,652.497
616.06104,654.2574
646.5243,653.7875
538.4817,783.6586
527.5533,928.5499
565.39734,874.3234
650.4582,873.9136
664.9941,856.9309
673.3366,856.4232
670.4959,860.09314
751.7665,972.5953
752.7547,982.84766
739.22284,990.77795
739.45667,977.0342
736.33295,966.2969
725.1663,963.5036
720.4293,963.9417
780.1831,1046.096
759.7155,1028.2058
733.5828,1015.6638
705.7894,989.2034
557.04974,1060.5538
561.57355,996.6836
850.078,784.72186
997.18713,914.1423
846.36017,905.007
850.6012,890.6517
817.75494,889.70764
841.2876,876.71747
826.35034,876.13116
825.5285,849.2728
808.6061,842.11694
792.2081,849.6637
694.13513,810.4147
692.4026,769.5354
1091.9154,757.0963
,
1216.2986,786.72955
1113.5548,750.99207
1076.8076,715.3289
1023.05206,776.0851
948.0,728.4056
906.7857,704.4153
797.1326,740.47784
768.15,762.61975
736.1112,768.8534
759.13586,746.2183
759.0307,774.9431
770.1153,807.0642
762.4308,833.31586
789.31903,839.8692
776.88776,843.8449
782.3275,845.7046
806.55347,862.2849
614.77216,788.2264
387.80862,814.3387
503.63736,713.05164
334.87814,862.88544
456.3509,846.2072
453.2232,849.63196
475.56982,855.3658
477.2277,851.09375
486.84518,885.0107
523.1484,893.414
583.68317,852.3727
610.7893,860.5351
786.48,1008.54834
791.4282,1028.1686
787.46094,1028.8066
781.3778,983.2064
874.3189,770.74646
720.4216,853.9213
715.62103,838.1073
716.8526,853.9516
799.9537,912.8247
797.9669,925.81744
758.70746,931.6851
652.32904,868.7649
718.54047,868.94336
670.167,805.96405
668.24945,795.462
678.25793,810.7734
735.62744,906.0594
745.8102,953.71674
753.19965,964.19403
758.3976,981.4457
762.23157,969.92444
750.46606,973.10657
743.66547,969.03864
723.38904,970.0795
720.54596,978.9915
615.23474,975.68115
581.1275,981.7081
608.15533,974.1998
614.79626,964.32135
635.0192,943.9268
652.18835,950.08936
690.46924,941.2497
698.86847,944.9513
675.31946,960.4074
690.4703,962.91583
695.0362,958.59106
692.82623,962.133
697.57056,963.17664
698.86896,956.52106
691.6491,952.2292
699.4415,950.89996
700.51117,947.2537
703.7701,951.2261
701.48456,949.6908
700.28503,944.74854
700.19244,945.18024
693.2154,946.7268
683.1098,947.65857
683.11426,946.5577
694.04614,944.86456
1028.9346,941.1938
1050.3406,899.7029
896.8903,923.3382
681.643,917.76636
543.05835,968.74695
572.1804,958.0674
517.5966,888.35205
322.91794,781.2819
476.56937,765.3282
445.3564,809.8747
477.58868,800.2941
843.8603,809.13934
824.419,815.3319
844.5314,814.47363
803.74243,821.1852
792.9185,832.92487
777.7861,826.34265
790.79706,809.9059
747.77844,813.7851
733.1133,836.9858
718.43835,855.0626
735.616,865.4522
695.6798,879.5211
675.18225,895.0607
686.9863,888.9447
662.12476,846.32086
656.7869,839.2652
659.9952,853.7225
658.2974,823.80316
622.2101,802.28906
781.72003,930.8315
802.9327,972.8884
775.8511,972.4451
763.52344,968.7508
759.95374,962.42236
765.95215,968.30426
751.41626,968.8126
752.3943,962.73395
737.92065,937.37427
724.1824,936.88086
713.5323,938.93756
729.5772,970.74866
720.92126,994.4861
703.8205,1000.33374
711.2787,1004.28656
707.5158,1009.14856
714.1265,993.31537
716.5207,971.3495
716.0893,959.35767
711.901,958.6467
738.14325,968.8282
762.6783,990.48444
765.3966,1002.3433
753.203,1010.2835
760.3233,1017.0054
754.4178,1019.14264
760.07263,1012.86414
767.02875,1031.9894
762.62054,1035.2843
767.80444,1022.85394
765.30804,1019.26245
774.26465,1017.1718
764.0577,1021.3869
763.64886,1020.5154
776.60474,1024.4054
771.07434,1021.2687
778.62177,1020.0512
775.82446,1023.84235
774.3447,1018.4027
770.3966,1018.74835
765.9421,1024.3354
828.6051,769.80365
764.7744,888.40015
782.1454,898.7164
843.2607,955.9873
834.8622,952.2568
750.4452,990.7257
765.51605,997.4367
759.1685,993.01764
745.1408,990.3011
740.3136,994.91516
748.8212,994.26544
746.6757,996.27435
748.6426,996.28625
753.15753,991.5963
740.5068,995.106
743.33875,994.7513
735.75006,993.00085
734.1053,993.5632
772.93896,831.831
717.786,936.5301
713.8367,945.9072
724.39307,977.5335
734.22,983.81024
732.4666,984.74207
731.49347,984.3573
731.6895,983.6283
877.7468,719.054
666.3398,842.64874
652.87854,835.71265
632.51135,848.7239
645.13477,844.7901
638.4366,841.0384
724.3906,926.1237
757.9156,978.504
772.48065,983.72485
765.0795,988.65497
770.2957,794.2034
694.01807,843.6444
810.34326,850.32104
952.32556,790.3141
926.3353,809.5896
885.97064,819.84045
691.97125,854.5478
681.4783,888.3109
693.42365,1037.7831
691.74066,1036.693
700.64734,1021.94434
702.6748,1011.00854
707.89856,1007.2178
684.35095,1024.0668
680.19836,998.2007
682.1215,991.837
671.68427,988.03973
674.2151,978.53986
665.3811,931.98035
663.4288,925.55927
734.24347,916.4641
773.9799,922.11664
755.1978,920.0008
845.7539,778.5273
698.4302,808.3802
678.5941,816.08936
678.6306,822.2112
664.7226,822.16754
712.17676,866.6119
698.4377,873.0519
728.0155,844.2535
740.8114,817.0802
748.9988,803.5576
718.39233,763.5714
684.28986,852.836
699.9808,853.5124
687.97675,866.00226
690.4224,873.19165
699.1946,880.637
697.1772,882.75653
697.6719,885.91016
694.7951,882.9313
807.41284,797.02985
673.2576,869.74744
637.75073,892.8446
661.07214,903.5061
664.4827,899.1081
669.76337,914.2323
645.74524,924.1504
640.6224,926.4314
658.3809,904.1488
661.43353,902.212
659.953,904.7491
659.85156,904.7135
657.28534,902.10065
659.5573,907.3624
663.1346,904.7691
675.7186,911.7988
654.37494,905.24554
645.5832,907.1465
654.40186,905.8526
666.6236,911.2136
682.9983,905.59454
697.1295,893.0387
697.81024,879.86273
683.3545,899.35504
669.3964,879.9592
648.2032,880.4514
728.6056,887.62335
751.6286,903.9436
829.6378,853.3983
789.1603,856.6326
766.246,870.84534
748.4283,875.42303
729.7709,887.84845
730.5469,889.5651
730.1568,901.5239
710.6724,919.8457
697.71466,920.55115
687.0849,921.7151
700.0854,888.32196
696.28076,886.56696
686.22705,866.20123
676.5379,868.37726
1011.069,742.2523
1294.7633,817.41235
1102.7693,754.55023
1009.4195,765.8626
955.2059,775.36017
865.37866,768.1543
900.7945,773.2475
869.9968,777.73535
844.50574,811.9758
828.4477,860.7809
1315.3519,884.8252
1124.0123,797.65125
1091.1484,786.65594
1047.824,794.5191
1040.5984,807.2203
1007.80286,814.22437
935.0011,830.7845
898.4536,815.0363
883.2028,808.75525
878.652,816.3411
881.465,821.6511
906.9244,828.60944
893.5539,825.91785
915.16064,805.4337
781.0233,863.17474
589.0028,1005.0371
640.4086,936.79846
612.1524,971.6406
596.75775,951.0825
605.2472,912.38806
617.1977,877.3613
637.0335,879.3028
890.7847,845.5635
893.0943,825.8639
856.16876,851.634
833.2481,811.96735
825.1746,824.5579
800.0628,846.55817
767.06775,878.2285
744.73566,954.9939
737.35175,962.3115
728.0028,966.9486
730.677,934.37885
728.62726,845.7425
723.8993,858.5568
726.95087,861.15674
726.9426,857.36835
719.6372,867.01337
719.5353,879.80115
688.08356,997.8747
703.48285,1001.4688
693.0204,991.2467
697.98584,997.652
695.02783,998.33466
716.49805,889.91864
707.1652,882.3779
712.41516,881.0731
718.39233,836.54785
718.18744,833.1454
718.2037,884.5463
722.0455,894.52924
783.74536,995.63983
762.448,975.77576
656.87665,881.8447
356.9134,813.59827
429.83386,743.3169
652.2324,769.5685
703.2972,735.4227
317.12805,797.4011
371.19516,759.4497
362.87747,712.9368
408.0627,665.5178
348.81815,634.197
413.49548,579.9308
472.07513,586.68414
566.9219,557.9617
580.6347,596.26935
555.2762,683.63934
588.8693,726.9603
613.1186,741.6309
622.0068,764.1956
633.5466,763.6616
614.76184,755.39606
575.1016,750.35614
548.7412,760.3964
550.36554,764.1449
533.8387,749.0871
530.1026,736.0857
527.1465,737.9334
562.0813,721.2129
791.4948,794.9547
1203.026,791.0807
1054.5946,686.4106
1135.8275,770.9941
1104.9272,743.74457
1141.093,755.5194
971.7419,759.9243
867.8417,761.1895
925.74756,722.18524
814.9386,732.1111
780.90814,751.01904
746.3502,771.26917
800.29877,765.86633
712.91144,896.6979
711.8596,907.9229
717.5988,915.1767
729.72974,931.1775
700.12634,927.7408
707.4913,924.34094
722.5873,928.0482
729.93713,935.9668
718.7264,902.37244
639.2415,874.0055
630.24384,879.0876
500.58847,859.16455
461.65887,868.3993
356.3447,911.5886
480.84506,882.68835
536.28296,824.4968
501.1196,763.3229
503.7397,767.9836
466.0957,751.49695
474.9059,777.41266
480.13885,791.82544
487.4697,804.2872
617.3001,792.1024
626.7375,805.2172
601.0528,796.72406
583.57715,814.6313
583.318,810.70557
581.9451,819.12476
625.1052,804.39197
696.4274,842.98035
695.55444,887.44073
668.8127,886.76904
860.5376,803.41644
1099.598,878.5505
850.8767,821.80493
750.1383,857.37366
735.58154,892.75574
724.75195,913.6768
717.1802,913.17816
700.3475,909.6167
674.77277,815.10657
671.1466,826.68335
758.1464,861.5142
745.42816,871.1691
750.5624,877.00665
764.85986,908.0611
758.85504,913.7288
757.2364,934.7643
757.9645,945.1292
746.68744,946.68195
752.7787,978.5055
756.6585,995.24835
760.1871,1003.66425
756.88635,1019.45734
759.1373,1023.06067
771.37463,885.4546
772.57404,887.72546
663.70856,611.4871
597.6323,497.31525
679.5938,614.71686
590.5708,570.42645
724.7787,648.86633
696.556,673.3805
715.8305,665.4566
726.5702,663.54224
770.452,669.42786
764.51196,670.03754
773.0097,676.36523
755.2229,671.504
717.34155,773.8961
661.03766,1083.1101
660.6404,1009.6916
662.5828,1019.81775
662.502,1003.4232
673.113,1013.3173
672.07074,997.20844
701.34766,1001.2604
699.2907,992.6721
701.3457,980.3917
660.3107,870.2584
685.7579,883.8321
701.7505,840.967
715.90356,813.90295
747.3329,858.45526
749.5127,844.91864
739.2078,851.0347
745.4477,865.8372
769.4804,884.1466
761.35986,879.93744
755.4324,882.8799
733.0846,892.5427
751.143,899.7299
789.8779,897.6841
772.89545,901.3025
733.2065,909.3487
690.8998,916.34656
698.14044,932.11816
698.40015,931.6575
723.4619,949.55914
727.95123,950.3021
742.8728,968.1751
748.0676,986.9743
683.8066,896.52185
678.53937,894.8111
685.9677,895.0016
691.51636,906.0206
692.5063,911.36426
708.1768,913.8403
712.52124,914.4566
820.66003,905.2947
805.54474,920.8429
802.9466,922.46796
795.7703,926.7458
813.58496,929.36237
818.35,930.2977
765.05914,954.3397
756.4001,966.73413
760.1848,962.2253
776.3783,988.01434
785.27167,990.98096
785.6618,991.6122
770.4578,993.07733
762.90497,992.0352
769.2489,996.22876
761.598,996.47577
771.71735,998.21936
767.0805,995.39813
755.95386,998.54126
771.62177,990.23804
896.95264,1023.7585
880.7928,1014.05975
864.4775,1024.727
845.2388,1006.4164
651.2104,948.3439
630.54236,957.9524
671.2483,981.51245
647.5684,983.53784
635.63654,987.455
630.84186,990.79224
632.8082,987.8203
631.2896,993.8808
635.15924,997.25183
645.65326,987.9645
677.68036,862.17725
874.07324,965.1356
808.59155,936.054
615.5003,884.3126
590.0022,854.7847
606.5823,854.058
581.0604,860.6874
584.5145,856.96295
594.6378,860.9002
599.38153,844.4409
604.3717,847.15845
619.2901,854.5499
632.7435,870.0597
632.64014,869.2138
702.64667,883.23474
