x,y
345.70984,785.7525
350.36963,775.91534
376.89218,765.6321
501.44043,683.87665
459.50055,717.09875
492.96838,708.94464
642.8452,720.45905
720.7322,749.8709
744.91394,761.60614
588.5004,698.6859
593.3473,756.31573
701.7712,789.0537
778.14026,807.2593
742.2228,777.83813
636.1328,759.19977
640.069,785.9922
663.49945,819.4372
753.23285,718.8433
981.20654,585.157
1025.7109,521.5044
994.4094,532.2785
931.54913,481.31628
1126.552,549.77716
1315.781,732.1521
980.4477,737.0585
847.53033,712.3924
788.0902,687.7772
771.7635,658.934
776.5023,650.92474
631.37555,643.99634
569.2941,843.47656
877.86053,950.80054
733.10034,973.88416
708.02747,949.5206
607.2986,945.60315
1013.47186,914.3011
1042.5,919.07764
924.4737,772.5911
1027.9629,656.76984
876.4646,669.7532
839.0244,693.4418
820.5115,704.24554
716.32556,715.9286
707.3131,729.4325
831.334,722.203
789.868,735.24
837.1108,716.9857
807.15375,740.2597
800.3548,763.6092
797.4416,785.06683
784.37897,796.3822
766.2055,794.14825
749.7113,796.482
754.71716,821.0958
733.6087,885.90106
733.6224,915.57574
724.3098,932.71765
952.4301,915.4851
866.8996,870.3161
954.255,869.9216
956.215,805.0699
866.516,822.9504
831.50336,825.3708
932.1679,756.33484
989.55804,857.4245
815.7108,874.3709
800.54364,780.23303
717.23016,760.64923
876.01294,906.7229
894.67194,892.6646
935.6677,880.97626
895.60974,899.0309
849.9677,907.8202
866.7975,855.70386
843.81866,778.2497
758.5106,768.0241
721.3859,765.996
755.1065,767.6156
743.21857,757.7268
756.4024,769.4346
772.39667,752.51685
748.8733,738.03357
740.37164,751.51306
735.85657,747.8394
754.4805,734.95557
740.85266,724.6214
712.061,693.001
700.8875,716.7213
702.4812,711.6975
703.88464,716.1949
791.70856,759.62427
757.8351,728.87006
722.1707,727.2936
759.07776,728.88055
713.89435,708.2561
893.5147,745.18665
836.6511,731.6378
897.9441,759.8403
827.39087,756.77136
884.5196,817.16797
876.7291,825.98944
914.8254,838.62476
879.8641,832.93317
850.68616,863.94916
978.70685,815.45795
929.65625,818.77747
851.938,872.3779
799.8174,910.25006
719.4244,933.0965
696.5311,932.5432
693.64355,931.9229
693.1876,928.82874
691.98096,931.4281
683.9157,926.5571
688.5127,934.9291
687.7588,927.1183
683.6382,933.945
677.9886,927.9367
676.88245,933.7384
681.26044,935.5801
674.0248,931.6741
681.0339,927.0452
679.8334,931.0731
682.5019,928.7444
683.71387,924.9644
683.03796,924.406
685.9114,927.61835
676.26917,918.7731
680.2158,917.0886
682.8676,916.7279
686.1471,913.4845
680.91644,907.5621
683.679,911.04047
686.00256,912.2987
686.0461,911.9412
687.41864,909.92065
687.4014,907.3806
688.42993,904.4283
685.2243,907.2208
678.7042,905.95886
681.61725,912.3026
679.2415,900.72815
682.51575,902.7395
688.8892,900.3168
698.7456,910.1535
790.0609,732.2301
798.33154,849.52484
805.36084,864.2184
908.80096,736.6413
469.3991,899.7779
337.73376,865.70233
288.27393,822.13214
356.07245,762.91254
237.27606,805.7529
309.52975,752.49884
329.20734,710.2363
358.00696,694.66766
425.28958,720.02563
469.6107,609.4445
549.741,629.814
714.2057,814.83673
718.56165,827.8163
729.4093,848.47833
745.11346,908.262
779.7949,957.9797
779.98517,945.3168
823.2361,939.9976
900.35834,910.0404
964.27,811.29285
1002.09467,794.2163
1191.5709,770.71716
1173.0054,817.61835
938.18787,857.64264
1050.0212,865.0834
986.40643,878.4347
1007.9564,875.21826
818.0748,880.57086
915.681,929.8568
1077.2156,654.3122
1311.7649,750.4815
1084.3851,726.7836
963.37463,739.08
980.7707,723.5564
924.11884,724.78357
908.31537,672.53204
849.4038,668.3205
825.2084,672.36755
796.2695,704.7173
695.6615,763.691
685.0784,785.5965
674.3272,797.1001
733.6008,791.3279
731.2569,817.5352
726.7556,845.4599
752.11475,867.53186
747.3224,886.02765
758.66693,878.95636
731.72675,883.08057
1039.4126,942.2886
1046.5166,895.7837
1117.9718,909.34076
1097.6943,900.3426
1048.3975,838.0327
1093.1969,821.488
1065.9103,803.948
825.259,844.5664
1028.8358,893.2943
920.9656,865.1161
849.4682,880.14417
826.7608,849.1636
804.1111,875.17804
796.2889,902.87744
807.1387,904.3732
796.1294,949.19666
805.8101,891.3239
827.12164,878.08704
844.41046,883.8868
890.92944,845.0289
946.31384,837.1818
852.8627,858.8924
938.8705,830.5101
926.34985,827.01465
868.25476,816.2747
840.99414,846.80396
797.6533,873.4644
785.82587,882.8691
803.287,841.136
813.8126,836.51215
805.2264,833.4813
802.6111,857.19226
806.28815,840.14056
826.1434,827.0042
797.9589,805.5865
811.207,834.57166
774.19324,860.7198
777.0602,880.64386
760.50006,931.81635
782.58813,904.29456
802.149,872.65344
768.85516,913.4139
741.75726,910.02374
755.50885,927.48694
785.8692,898.5157
763.30273,927.7018
738.7635,961.1486
732.3605,967.68726
742.27454,950.78204
741.8432,938.94403
788.33386,880.2077
755.8375,927.6945
746.9363,933.3767
760.20166,896.422
782.7246,887.06696
782.1719,885.6001
763.7013,908.4632
760.3314,981.9775
752.82465,982.4276
768.97345,971.35986
766.78485,984.87103
772.8744,976.7085
800.3502,944.29694
795.8331,962.59424
785.52954,914.74994
791.73944,954.95435
819.7391,962.97266
834.289,935.31067
836.0308,924.4988
856.7259,905.1997
848.0662,893.8832
786.225,1051.7073
827.5545,909.08966
729.1397,824.086
682.61536,814.8375
687.3216,797.5171
704.42914,797.5101
682.6527,785.24976
683.0641,799.47784
715.31995,800.4152
717.7928,793.4472
685.9222,769.1302
741.25586,761.9452
723.1662,839.1564
677.1029,770.2233
678.6863,751.5175
675.9553,757.87885
707.47437,752.2507
693.9433,768.14343
695.60144,763.2105
687.46027,753.89075
710.57294,746.76794
700.94745,720.6188
713.6999,742.4628
691.8612,751.35724
720.1021,731.55255
716.8367,744.83026
733.4132,767.14685
733.1476,775.23395
734.7478,780.6595
767.0974,796.63995
780.0408,809.9937
783.1628,808.46027
780.6613,799.1837
800.2853,805.8391
782.5597,822.5059
814.5108,833.6928
811.3251,848.68695
810.29645,852.4037
786.5537,886.0395
799.6112,892.53143
792.2378,873.56903
801.4771,862.43066
801.1741,840.9092
800.92865,856.3126
808.05,885.79614
810.44916,854.51495
805.3553,856.1341
812.3906,883.8256
799.9265,868.60065
804.5829,875.87726
802.50024,868.172
816.64545,881.15497
824.8423,883.8092
795.25507,847.5523
804.8808,832.83655
807.1195,840.8242
849.332,813.2393
867.0384,813.8663
884.97925,810.2007
869.27185,819.4081
872.2455,823.1753
863.05444,835.3011
815.8665,866.7453
808.90796,862.1125
806.0105,869.3765
806.71375,872.5157
804.28406,869.5067
804.3132,858.96893
809.88275,856.7206
813.31604,863.30414
838.08875,871.8462
816.7405,853.0306
836.3413,847.53253
825.89197,861.944
805.64703,837.7269
904.0743,789.45557
827.742,837.08075
832.7176,826.10297
837.68854,827.5031
804.762,829.4036
830.6887,821.2831
831.2058,819.6304
848.0952,816.2487
844.2893,826.75616
852.539,828.6812
869.38184,799.861
855.46454,924.2016
898.8992,731.17505
862.44165,770.15137
810.55414,823.696
834.30334,806.60266
826.3633,825.68744
846.08954,856.18304
844.17645,851.3494
848.28796,849.25323
868.4745,841.2709
864.02277,850.0497
857.2898,869.43774
1019.2278,736.7366
927.75006,818.9648
733.895,828.6184
1030.6948,840.74054
1334.2623,665.6708
1363.2035,715.0965
1322.4398,678.57227
1290.7477,653.0072
1215.317,618.36847
1044.9147,552.1784
921.25195,464.51614
790.21344,459.92776
710.9821,499.0325
700.4579,507.82272
657.3187,572.1378
640.86926,586.6335
619.1557,591.2261
591.1029,608.59357
676.3548,543.0554
1031.1213,608.49915
991.2465,585.68085
1134.383,608.4682
910.9037,595.1948
826.181,616.0109
827.44824,613.24414
831.461,615.87286
768.45624,618.88025
541.89526,653.2943
512.53156,675.00195
527.13153,661.87805
537.0815,666.11774
542.9548,670.52356
468.04288,718.70386
479.6323,738.03284
497.07086,708.5756
475.9508,723.13446
559.33374,715.4582
612.1851,697.4367
641.1134,699.9759
665.71,700.8293
702.4484,709.9842
708.9343,718.2154
753.4786,719.39044
746.01733,724.92755
801.9258,724.94214
805.0326,719.10986
740.4208,721.95404
741.3604,723.79956
723.1298,728.4904
726.6168,729.24097
726.6767,730.75977
738.2014,733.3453
735.2883,731.8356
737.50574,730.7648
746.45276,731.3287
743.0173,728.6935
803.9574,852.9436
762.9865,757.4626
757.82825,797.0344
817.9307,814.8132
781.20374,843.2076
891.15393,817.2131
1065.9656,814.0814
1246.4585,689.7848
1283.2045,631.48553
1052.7823,555.20123
924.19763,548.18494
855.2064,576.7756
813.40643,544.6244
793.0402,428.23788
753.4779,472.5262
734.3775,508.60495
713.11115,569.2367
703.1688,591.2131
707.544,578.9219
676.8379,590.021
646.6865,643.4997
633.0508,651.4702
624.47546,663.1488
646.49634,695.20355
644.0672,726.51227
656.709,767.38525
673.1187,778.499
709.13214,781.07434
726.7608,803.8667
733.90344,809.5091
739.7135,833.9416
753.39124,846.6875
768.63745,852.11926
920.72504,865.8815
775.5941,855.57477
827.9013,941.8991
837.2459,979.9948
844.8883,970.92676
835.5071,946.26245
818.73676,953.5777
826.1285,949.7222
809.87823,942.65936
818.31775,955.07947
811.1092,941.38635
808.9537,926.7968
810.61957,941.5342
811.2961,928.654
831.2772,932.3302
814.2154,932.61475
811.4124,907.2021
792.8912,839.4519
807.0094,864.7971
804.54584,900.4215
802.75165,881.51385
822.7652,885.8212
815.06793,858.97034
840.7238,837.4423
827.5998,870.71704
833.21533,875.75793
861.5207,847.42487
872.79565,837.13873
804.5121,835.9718
965.5417,767.60614
970.26074,777.85126
924.806,818.8124
885.5873,826.4345
923.313,811.48315
895.1029,820.00507
899.9571,801.8304
879.63525,823.0221
899.22076,790.2607
880.17926,803.0122
874.8432,824.0649
909.596,816.9308
914.42993,791.1592
909.0929,766.6961
912.6569,719.5942
968.464,686.4517
960.8706,782.0851
910.01404,748.30963
935.68835,745.61096
835.2053,767.7159
830.6224,779.1682
910.19763,819.5473
996.56885,809.8232
1009.8052,811.91614
926.51794,763.0801
979.8209,730.3588
913.8703,798.1632
811.12164,840.71533
898.849,791.30225
721.18317,1034.6622
777.23364,892.5458
838.37164,777.3506
853.9464,746.6486
864.31915,767.4049
865.0163,771.26733
819.60065,803.7257
864.84204,801.64703
830.60236,873.9987
854.77075,815.85547
861.26654,777.7416
825.87555,805.3375
828.5494,816.4151
900.11743,750.4325
671.4268,896.1821
790.92053,666.472
752.038,683.15045
720.0267,687.08923
982.4971,712.397
913.50073,730.1795
869.0359,673.705
834.7769,686.76996
809.7936,699.68024
788.8014,719.4637
771.3005,736.0021
807.7821,758.9257
813.3467,767.9453
807.07776,760.9592
818.1233,780.5735
816.43,784.8996
824.2933,778.79736
840.3253,781.7791
813.2292,789.19293
812.60724,791.9681
804.7961,794.9028
829.55475,785.75604
838.02167,785.4348
831.346,784.4834
826.75714,779.6234
850.17633,774.1041
842.59015,760.3961
841.2451,758.8636
849.7639,758.61365
863.56586,760.81384
809.8177,804.9033
770.3256,927.18915
853.01337,846.66364
849.77,821.31995
833.2403,802.0682
803.40546,794.35095
817.98126,873.3356
751.0475,897.58624
767.1667,888.07
775.3845,880.86523
778.2105,884.9306
724.52246,849.0931
804.90845,749.0683
786.51935,761.0623
779.2305,761.323
782.61646,753.6209
719.69696,756.5978
718.3795,752.63776
728.492,755.08844
762.7193,742.1923
757.5196,738.5132
765.60205,733.43994
733.16064,731.99664
735.36743,730.8636
737.8825,727.11383
733.23035,728.82477
734.37714,728.608
761.67596,726.09467
758.779,729.9296
779.5598,731.60516
788.63104,731.1347
738.22784,734.51074
740.0378,737.27875
851.27545,749.1972
834.6743,751.84674
828.2027,746.6987
822.13574,749.4218
850.28046,752.679
839.6798,763.1661
857.5884,770.5188
870.25494,779.74866
857.559,787.57184
880.3631,802.35004
876.731,809.9777
746.60095,802.79407
781.9577,867.58997
788.479,934.68866
791.21967,935.9315
787.25226,930.11957
783.2927,930.60266
789.1981,910.4013
891.4701,807.3687
885.0377,786.47534
886.21796,791.2995
897.10803,781.4211
930.453,790.9656
945.7349,777.1462
899.63965,783.33496
761.72675,838.7143
692.1828,754.26196
698.042,758.2668
855.8576,743.6938
869.1457,804.91986
796.26556,832.6892
806.1939,850.9804
803.7707,893.88983
798.3333,864.2693
812.3361,833.8701
772.87103,810.1843
782.5816,795.5488
804.5267,774.3024
788.6028,752.9678
796.7207,737.9711
817.2018,727.25574
800.31146,720.71967
801.2415,712.85535
800.879,704.7585
805.1374,698.88947
814.3977,697.4696
815.25397,695.40356
807.92334,689.2149
808.56445,686.4117
819.78625,687.05615
793.3328,700.2073
788.7654,708.68964
780.76874,717.502
799.6457,726.3608
805.4917,737.97076
818.37286,750.85156
566.899,645.32294
539.75183,872.2158
599.6364,881.9328
640.1754,863.94055
600.6674,894.6997
629.8978,879.91113
638.0992,854.2562
750.4437,828.5801
758.0683,822.2562
702.5046,827.7646
698.6245,845.9461
644.4428,942.791
649.8521,929.85626
809.7705,925.75604
851.05365,914.7717
921.53156,907.7908
715.79236,922.5338
674.3387,904.42224
668.93585,874.3318
704.05414,886.77014
685.2568,894.6193
667.87805,911.48425
658.856,899.4565
672.65894,906.85864
668.4209,916.234
681.0873,872.2314
686.45337,805.90765
689.30634,821.7816
691.1614,918.57837
685.4963,912.49976
688.45435,914.9156
738.1254,759.33154
728.04095,777.8505
722.8448,630.7068
733.4579,642.0201
735.30743,651.0631
695.66156,811.8716
726.32556,831.3499
736.3372,752.74164
809.59424,723.3243
889.2648,772.7766
876.2959,769.15875
487.0423,646.14404
380.40152,641.41437
460.0261,626.15393
431.58054,612.27405
473.78427,610.25494
504.33817,624.3827
541.0512,609.47943
560.08417,644.1379
583.0784,650.28033
626.2212,673.8965
661.02716,681.4366
750.6248,670.3382
746.8324,690.9606
750.2303,688.0017
773.1639,689.0729
784.79895,711.3443
840.1533,756.376
862.09515,779.4183
874.45026,794.1435
726.8474,671.04297
721.16656,750.3974
683.858,772.67566
642.5868,771.3844
611.8924,769.42993
583.4872,832.3949
541.81085,864.8324
524.4341,904.2974
516.52075,901.1748
641.33704,931.65594
593.48676,945.6575
534.7568,935.8622
583.93994,955.14087
537.2137,973.69556
469.66068,945.0204
438.73975,963.6418
426.8258,971.5257
861.2973,735.028
976.01196,787.29553
1072.359,727.90753
1144.3468,796.1421
987.28735,825.30725
880.8334,814.9115
837.3464,830.95447
773.394,833.4401
684.1859,848.5162
638.5959,853.2833
622.9025,871.8547
578.6066,882.51404
657.38745,786.9417
729.1998,756.9013
685.1543,723.43787
615.8277,824.4396
611.08704,801.85425
625.11804,823.84985
644.0618,846.7574
642.68463,871.7846
653.1185,891.9256
832.8327,972.3174
658.1449,998.99207
565.8871,995.36694
702.91736,909.10443
701.33887,911.6404
708.1906,924.44775
718.6787,923.4508
723.402,927.9572
730.28796,931.5449
737.09576,932.30835
754.87054,926.2789
761.5044,923.5827
776.14014,953.9839
783.90625,950.7282
790.2722,931.81555
827.3239,924.41
819.7381,894.53235
806.09656,858.0403
802.98114,839.8642
799.4809,833.2489
807.5659,825.0364
783.6473,824.8042
797.7998,823.1486
835.4502,816.502
899.52167,818.21295
735.7976,863.6718
559.42126,999.7073
564.6683,987.26587
534.9014,1010.78375
563.2601,991.30194
537.07086,984.4137
589.9597,992.7576
593.60175,976.067
584.3278,987.49207
612.92236,958.90375
625.32837,951.8423
647.4265,938.5209
643.90265,941.57074
643.823,949.5913
641.2873,940.8217
639.4864,938.953
639.0201,940.7495
636.5959,941.58844
634.80707,942.3694
632.24304,937.733
632.96844,941.3409
635.40894,949.0605
637.1088,944.69354
639.59503,947.5594
630.85065,937.07916
635.68353,945.26715
634.0315,945.07965
640.0606,944.4685
638.3849,943.7981
633.83716,944.49554
631.03815,941.8957
633.6152,946.37616
634.6108,944.62494
655.65283,896.4575
657.0053,896.5413
669.4281,891.7277
692.772,902.4198
979.5135,748.744
861.9909,717.7971
804.6065,728.0958
828.47974,775.39044
847.9999,787.3093
863.05383,820.41583
837.89044,771.35236
804.53094,755.46405
943.2884,858.9092
964.0885,827.1055
891.9558,816.2903
830.41785,792.7813
798.22723,780.5249
781.5914,791.8479
775.4923,799.7995
786.28796,794.86743
777.8565,786.60986
768.1987,784.98694
773.4386,783.6536
746.722,795.6638
756.77686,791.67847
493.7558,818.3529
523.4441,804.0516
544.2153,795.93506
541.3935,797.2582
545.927,802.15497
557.842,774.6088
560.335,785.50757
564.6186,799.8687
564.9191,809.9923
575.86096,807.7446
574.1068,811.4071
588.7585,808.47003
582.9317,808.8404
578.13306,809.9709
577.8426,806.577
581.78265,810.2172
553.4613,733.50037
551.3678,739.0066
550.9924,742.06415
556.57153,740.73004
580.2947,838.57574
575.2368,839.7404
814.07446,841.9977
847.5036,857.7201
828.8012,848.9434
841.2838,843.3984
815.4721,836.0284
800.57996,837.39984
794.4449,839.1702
810.98303,840.2991
801.2229,842.81903
815.4549,838.5908
840.2993,840.5453
873.1654,840.5875
874.08984,839.8279
904.62305,835.6222
781.8022,829.9541
785.09125,824.1814
772.6082,802.6941
782.3698,810.01874
783.2684,812.68976
774.8357,801.97656
772.6921,797.5468
784.6571,810.742
793.2586,806.4683
788.44604,795.2693
809.12476,789.67926
810.30347,786.3484
841.5676,787.7473
799.24,779.21893
867.59814,778.69965
877.21826,769.2505
884.38574,766.389
878.6933,766.8286
859.282,770.38995
862.3604,774.5298
922.02484,782.6943
923.6491,784.0505
916.9806,784.54407
931.3373,784.3111
933.42126,785.862
947.7442,788.69336
772.2841,762.1013
792.4739,771.63983
842.30005,765.61847
545.56836,929.33484
508.30014,978.67615
567.0715,946.9755
697.72675,884.53094
698.7663,884.2176
719.03467,894.895
759.907,926.65674
803.2654,934.0697
518.4241,704.4026
284.2349,755.1641
276.44916,770.24347
275.45697,784.14014
273.23187,806.3331
310.3365,794.2703
326.75027,794.2606
358.81198,779.4503
363.84375,765.9811
665.4942,822.4752
957.7113,992.1862
846.6698,955.29364
863.6221,971.39465
833.0773,958.7706
807.1778,981.4896
816.77765,966.3345
806.6447,955.6789
791.22894,962.8656
792.112,961.83405
782.64056,965.2889
786.7625,865.19275
760.23083,885.7058
747.0636,878.48663
761.8776,866.1966
763.61127,860.03815
759.4333,854.39905
759.3383,853.6269
752.33185,861.3863
704.6631,861.68805
620.7064,961.7423
825.21405,885.2304
702.96344,918.8338
724.98,906.3476
700.4231,923.5072
704.815,919.93445
779.7101,906.44916
782.2542,917.6123
687.839,954.01135
687.4617,948.00415
697.7527,940.7724
661.6745,945.64185
668.76044,935.5073
736.27783,912.48083
744.8141,901.5471
753.19714,918.4662
756.5952,904.98193
764.2537,911.124
743.3817,908.617
731.91003,924.94244
694.6422,940.05817
707.25183,944.6489
724.56866,939.5769
727.11224,934.33777
763.8539,924.3933
758.5375,932.0348
773.5311,933.28186
770.09735,937.66656
747.26514,938.6304
744.34625,943.6116
741.6614,948.03204
743.3429,949.91284
743.9378,949.5595
751.99457,959.01526
755.9149,956.5329
755.2048,950.7324
740.25073,963.9242
745.2831,960.8538
743.4275,966.1664
760.6243,937.1902
755.09186,932.8548
758.0122,938.7491
736.07294,963.396
768.44745,937.8227
740.96545,958.33624
740.6958,961.8188
739.6892,963.6341
742.81726,963.16736
739.39886,969.1417
744.6282,968.3331
744.38043,965.9754
744.98846,970.5701
742.8918,965.7538
757.2015,966.5813
773.559,945.49365
797.87506,947.83215
826.3778,903.23566
751.06604,961.73846
771.0822,937.43256
770.6044,947.35095
815.98517,918.6523
776.309,940.51056
829.58624,928.2478
795.46155,939.4234
784.5971,945.08435
773.22363,942.2965
750.6724,964.9966
746.52686,972.18854
742.7929,950.2286
744.38947,943.4918
767.00275,942.4846
776.9235,956.6711
768.9754,956.29517
753.6312,971.95654
753.8097,978.3518
744.9237,980.6959
754.12524,976.5509
752.54517,983.29
752.6782,982.99445
754.5183,983.4477
755.5346,991.9955
761.24255,982.6276
753.3822,983.94354
783.8098,943.64215
777.58014,937.4002
777.397,943.54193
844.3178,709.2073
870.7283,882.54846
781.6594,817.936
757.2198,882.354
746.80585,922.68726
738.3011,922.2197
718.8226,924.1582
714.9635,927.9979
715.98145,930.32916
713.3552,923.74146
717.34644,928.16766
911.7086,922.3717
952.36316,925.1652
898.9569,918.57324
762.99896,888.88654
726.77155,788.1187
677.4477,790.6598
729.26196,731.26996
741.9025,712.6893
696.8818,695.09125
389.45206,735.64703
312.61572,840.1295
382.8169,806.26575
406.57974,817.71423
207.6985,846.0323
295.28513,824.91315
237.29863,811.6872
239.22241,797.53625
339.29822,770.70026
409.7019,759.71246
258.4026,859.81415
322.7526,805.23926
805.5469,913.3798
777.3691,910.881
778.7693,939.16833
766.83264,959.4447
782.05,988.4842
758.0901,958.8934
727.5204,820.6267
726.1664,800.6477
641.6545,803.01117
602.2427,822.99365
726.263,929.5432
777.9467,977.4879
645.0019,912.4538
541.3483,908.988
547.23175,907.56995
558.4917,941.0894
572.7691,951.8577
595.4513,950.6272
568.07837,951.24634
489.0707,887.8096
449.84958,903.6338
671.8651,715.3884
978.1366,551.29034
1239.6537,568.3721
1022.10486,546.31506
1003.1896,546.5954
839.60223,538.62744
553.48553,560.1724
415.701,589.1242
347.43073,653.9985
926.1522,593.99744
1161.3737,687.70264
1327.7468,763.6887
1166.8523,735.4559
1079.6652,737.7455
1000.8135,721.9562
931.2866,729.80304
899.25757,735.5786
848.01904,759.9131
775.9728,765.9276
739.573,790.384
714.33704,833.44354
709.8658,846.50684
771.96594,1008.0692
755.1147,973.7521
794.0322,971.59625
708.0525,985.61957
717.898,827.02405
715.09204,861.1893
705.04675,885.6506
706.06995,902.0147
687.8722,940.22144
633.8279,910.2931
651.8174,906.22003
652.94904,904.3098
651.0625,895.2765
655.34033,894.17737
632.08154,860.4931
637.3716,842.197
658.8192,828.99286
748.6357,901.4034
761.3637,872.291
776.17065,871.85956
781.8224,879.4417
814.326,896.4898
811.49493,899.67145
853.0215,909.3738
835.07556,907.934
834.2837,909.49365
835.16656,909.2134
826.04474,904.70624
816.7038,905.782
829.0317,906.7089
825.0247,907.63
808.411,894.934
805.2452,894.88116
787.96,888.8939
786.92267,891.2314
782.1114,890.9151
781.91266,892.1578
788.9881,891.2483
783.59705,892.48694
784.4595,933.8553
780.04425,930.3845
779.6714,924.9604
764.73706,921.09894
799.0617,889.42474
796.7254,894.1821
788.11505,895.9331
771.7243,893.2605
768.2106,895.78235
750.42267,890.9499
958.6857,818.506
988.65906,859.4613
894.4539,848.8031
816.9089,820.9405
797.0664,769.6419
737.7991,759.65643
737.89294,747.3748
739.7096,769.92426
740.32904,769.95056
747.2604,767.93835
762.3725,767.0866
786.58325,772.5476
802.7323,763.1472
603.0839,1035.3562
702.79614,1008.7188
591.0597,1017.551
631.5645,1011.8551
620.98114,1018.6691
609.94196,1022.3944
662.9584,1005.2215
672.42346,1012.21497
640.05585,1014.9497
693.85126,1004.332
654.9286,996.89813
631.76465,894.56586
653.9284,895.80835
809.4143,761.9267
899.6388,758.3725
899.9365,762.0292
858.5894,749.9503
873.2883,727.5688
843.7035,708.8875
847.19604,715.69965
821.7181,708.48065
845.709,713.95593
831.70245,712.42755
840.7987,719.8269
842.8839,719.6326
845.49335,719.6721
875.7293,726.0002
862.085,726.2109
867.6344,731.7839
858.7474,731.0832
820.9529,723.5328
833.0237,722.57056
821.06696,721.5996
824.6889,726.0623
847.83203,732.27045
852.9793,730.1275
900.7416,734.4549
901.41345,737.2747
921.93726,736.712
805.5405,732.3687
803.4239,733.3039
794.90106,727.7219
797.72986,727.87256
784.3216,727.1554
780.06195,724.19196
784.6039,725.1889
825.7791,723.94415
820.0294,724.28314
824.76544,717.38715
831.10834,716.7896
859.16785,721.3718
863.8303,720.17926
864.6002,721.04474
864.8005,722.863
900.43335,726.11755
894.92896,726.76587
900.15216,728.043
923.1708,727.4726
950.3611,728.1658
776.67914,714.2577
780.5398,723.7625
792.3275,726.6199
694.2856,700.0948
697.50165,720.7492
737.5082,768.9158
729.908,791.44293
725.37994,821.15784
865.74274,879.9851
844.4922,908.64374
833.03674,921.5057
824.74896,927.86145
804.1319,928.1035
797.2808,916.24805
804.259,922.9198
819.743,916.6921
821.02606,919.6109
825.6224,922.53143
802.89636,919.7423
803.47815,910.65845
629.2859,905.54065
663.4344,900.81006
698.26465,904.99036
700.082,927.8881
731.61237,916.2727
768.44635,905.1909
764.94037,919.9682
627.6282,1022.76074
684.9841,1004.1662
691.8845,1000.29535
761.10535,970.5886
758.20056,976.15906
777.2397,959.7089
762.5368,976.9952
768.22626,971.795
750.7489,986.6765
787.72485,959.43744
755.8308,970.1355
756.65546,980.354
811.5069,943.9
804.0606,952.38
707.3574,979.9612
737.47076,948.5959
770.9217,943.79236
762.72974,958.4623
773.53876,939.43494
782.5685,898.8374
799.9778,914.5351
823.4773,891.6362
828.1317,884.02844
822.6196,899.546
825.69916,895.93176
808.73315,905.9708
737.1539,971.1234
743.7438,960.28705
783.48804,924.42
760.3795,865.6922
795.7719,909.44257
768.3097,864.18243
719.9503,844.9337
729.3917,862.4317
784.0168,846.61383
785.8803,877.7179
802.24664,852.5131
746.5982,888.3443
720.0847,898.13824
747.22705,874.34375
736.6939,900.07715
773.8414,1013.98804
763.1232,999.2111
786.0312,1002.06036
799.02423,1044.8245
804.29364,1021.94495
783.2018,1018.86096
756.0547,964.73267
742.6184,1002.28394
753.5156,929.8195
744.02545,907.1284
741.6868,932.4836
797.91425,1007.32086
817.47437,1005.14624
820.7853,1001.62317
807.6834,1066.608
819.252,1063.966
851.234,1064.065
808.85065,964.62634
778.26215,997.1156
810.3334,983.1637
857.6301,952.3484
824.44916,815.9116
673.6236,927.03375
681.7702,921.7026
684.8083,924.8097
842.0652,960.968
859.63184,967.0168
840.67834,967.8752
897.2308,965.70184
921.31885,999.04877
925.3173,943.59045
952.7731,934.31775
845.35864,963.4586
847.8631,956.20416
879.4295,943.2714
855.34406,942.6
749.7101,966.95996
721.78204,973.3165
719.82227,961.80304
761.00916,953.80206
728.8073,995.2917
721.2452,992.51056
778.7569,953.049
921.0551,886.8625
921.3852,885.3875
872.34467,878.7371
826.1494,874.5303
639.11017,861.72455
1094.7651,925.4309
630.77026,980.40894
599.9013,981.67725
603.84424,973.024
633.49786,995.79694
651.30493,982.94794
649.21204,978.38306
665.03894,981.94257
677.4078,971.09784
688.9852,958.7539
644.6825,926.56683
626.64575,926.9723
745.19543,956.0341
877.0968,1002.86786
839.0543,996.2492
626.16925,938.3391
615.9415,934.2224
635.2491,908.47845
641.7888,912.53296
591.1828,860.18353
573.7046,866.7898
664.9575,808.8911
647.05505,856.24646
649.69855,845.74927
702.73914,831.20416
707.9505,822.85864
731.44916,810.86334
735.40936,811.03876
731.13715,808.4189
757.9225,805.2625
749.9625,805.3637
747.5654,800.68317
733.5646,795.21796
719.36707,802.0193
717.7128,802.1266
688.6983,770.29663
692.9668,767.27893
694.8951,765.44183
737.8086,791.88727
730.8641,787.8346
750.6357,781.70624
737.2117,782.18536
737.0865,784.29785
740.75977,781.65393
707.4798,802.30774
691.26483,792.25305
694.6446,785.9046
696.85077,786.7626
638.5159,768.8801
639.5863,768.0266
637.3068,768.99176
641.4862,766.87933
672.8307,816.949
674.6624,812.8865
675.13904,814.26373
681.4994,813.12976
695.59357,805.5604
709.10815,820.07227
709.5756,848.53845
707.29626,847.2665
707.9623,846.0426
724.66406,874.89355
712.1283,870.01715
700.1603,854.3595
698.8393,856.0658
709.585,848.14014
716.18475,844.3412
742.5516,856.368
707.6024,857.8668
716.47485,854.3158
729.016,857.5846
731.68115,857.31226
739.6039,854.89294
742.3807,862.8592
749.7764,784.27435
752.9009,786.92896
755.7123,788.33044
661.75415,772.47406
661.84515,774.53894
624.16986,831.54675
